Statement,Label
Teenager's suicide sparks soul-searching in China,TRUE
Agreements signed to strengthen airforce boost counter-terrorism measures,TRUE
Australian PM Turnbull's govt forced to shelve $65 billion company tax cut over lack of support,TRUE
US agency asks military to house up to 12000 immigrants,TRUE
China lifts ban on import of British beef imposed over 20 years ago due to mad cow disease outbreak,TRUE
Trump-backed immigration reform Bill fails border crises rages on,TRUE
16 million Singaporeans set to benefit from $1 billion worth of GST Vouchers MediSave top-ups,TRUE
Korean Air chief appears for questioning over suspected tax evasion,TRUE
ICA officers find 6700 chewing tobacco sachets hidden in car at Woodlands checkpoint,TRUE
Behavioural change key to Smart Nation lifestyle,TRUE
S'pore can play role to advance humanity peace: Ng Eng Hen,TRUE
JUST IN Trump says he wants Supreme Court nominee who will serve 40-45 years ,TRUE
Stylish New Balance apparel for ST Run participants,TRUE
China will not give up an inch of territory: Xi,TRUE
Surging Hong Kong apartment prices make haunted flats more appealing ??,TRUE
Beijing spent $65b on charm offensive to win friends: US study,TRUE
S'poreans should be aware of China's influence ops: Bilahari,TRUE
US presses UN Security Council to sanction Iran,TRUE
Hotel sites among those offered in land sales scheme,TRUE
700-year-old Vatican drawing of cockatoo rewrites medieval trade route history,TRUE
Items from raids at Najib-linked premises valued at up to $372m,TRUE
Businessman's life term changed to death after appeal,TRUE
Former player in match-fixing scandal gets to keep citizenship,TRUE
2600 more places available for Dragon Year Primary 1 cohort: Ong Ye Kung,TRUE
Traffic ?? : Accident on CTE (towards SLE) at PIE Entrance,TRUE
Weather ? : Thundery showers over many areas in the late morning and early afternoon,TRUE
While You Were Sleeping: 5 stories you might have missed June 28,TRUE
Top story June 28 - 2600 more P1 places for Dragon Year cohort in 2019 More on,TRUE
Four men arrested for alleged housebreaking and theft by night,TRUE
US moves to tighten scrutiny of foreign investments,TRUE
Man arrested for alleged outrage of modesty in Tampines,TRUE
Opinion editor Chua Mui Hoong draws record ST Book Club attendance,TRUE
Najib says gets many gifts and dismisses S$300mil valuation of jewellery luxury goods,TRUE
It's crunch time for Brazil and Germany Will the WorldCup heavyweights make it to the round of 16? Follow our liv,TRUE
LouvreAbuDhabi to unveil US$450 million Da Vinci painting in September,TRUE
Fate of thousands of oBikes in limbo after firm shuts down Singapore business,TRUE
Singaporeans should be aware of China's 'influence operations' to manipulate them says retired diplomat,TRUE
Singapore wants to be a place to contest ideas share perspectives: Ng Eng Hen,TRUE
Ridwan Kamil set for West Java win in regional polls in Indonesia quick counts show favourites also doing well els,TRUE
Longest total lunar eclipse of the century to occur on July 28 morning in Singapore,TRUE
Putin-Trump summit on agenda as US national security adviser John Bolton holds Moscow talks,TRUE
Firemen disaster relief volunteers in China help to move 200kg man after he slips in shower,TRUE
With a little help from my friends: Strong bonds make middle-aged more resilient study finds,TRUE
High-ranking US House Democrat Joseph Crowley dealt surprise defeat at party polls by challenger Alexandria Ocasio-,TRUE
STB unveils new character Merli to target families with young children,TRUE
His photo of the historic June 12 TrumpKimSummit in Singapore made it to the cover of @TIME How did our executiv,TRUE
More than 500 SIA passengers stranded at Changi for up to 6 hours after technical glitches,TRUE
Seoul to reduce use of disposable cups in cafes restaurants,TRUE
Top US commander in SouthKorea dismisses concern over end to regular training exercise,TRUE
New judicial commissioner of Supreme Court appointed,TRUE
Maternity perks may cost 18 million Indian women their jobs,TRUE
China's banks embrace Communist Party committees in risk crackdown,TRUE
US teacher's dying wish fulfilled by funeral attendees with backpacks,TRUE
US charges Chinese university tied to army with conspiracy to violate export laws,TRUE
Father of three admits to performing sex act on male tenant without his consent,TRUE
President Halimah Yacob pays a visit to her alma mater Tanjong Katong Girls' School,TRUE
Court of Appeal decides on more jail time for man who killed wife in psychotic episode,TRUE
3M launches one of Singapore's largest solar farms,TRUE
Beijing raps Taiwan President Tsai Ing-wen over call to 'constrain' China,TRUE
Child kidnap rumours spark five more mob attacks in India,TRUE
Japan to seek partial resumption of commercial whaling,TRUE
Najib Rosmah and 'gift givers' to be quizzed soon in 1MDB probe no arrests so far: Police,TRUE
NorthKorea still building at nuclear site: 38 North,TRUE
Homes evacuated as British moorland fire rages,TRUE
Palestinians fire rockets at Israel following Gaza air strikes,TRUE
Indonesia's President Joko invites Moon Jae-in and Kim Jong Un for Asian Games: Report,TRUE
oBike users in Australia say they are having problems getting deposit refunds,TRUE
KimJongNam murder probe slammed as 'shoddy' as trial in Malaysia resumes,TRUE
2 men arrested for allegedly fighting over last available toilet urinal in Aljunied MRT station,TRUE
Former NTUC Income financial associate jailed 4 years for misappropriating nearly $500k,TRUE
Couple lauded for performing CPR and reviving man who collapsed along Jalan Besar Road,TRUE
Special report on China's OBOR initiative five years after it was launched by President Xi Jinping,TRUE
US judge bars separation of immigrants from children orders reunification,TRUE
By-election for ousted HongKong lawmaker's seat set for Nov 25,TRUE
US demands all countries to stop Iran oil imports,TRUE
Cash luxury items seized from ex-Malaysian PM Najib's residences valued at over S$300m ,TRUE
UPDATE China US strike positive tone in defence talks,TRUE
Apex court hands down death penalty to businessman for murdering wife's ex-lover,TRUE
Woman founder of SouthKorea's largest porn site arrested,TRUE
KoreanAir @KoreanAir_KE chairman Cho Yang-ho to be summoned for questioning by prosecutors,TRUE
Tampines hit by 40-minute power cut,TRUE
First person convicted of offences under new Organised Crime Act given 2 years' jail and fine,TRUE
Former S-League player and match-fixer will not be deprived of citizenship: MHA,TRUE
Thrifty Germans look to escape the rat race early,TRUE
Airbnb @Airbnb Uber @UberSoc woes show Japan does not share easily,TRUE
Cash items seized from former Malaysian PM NajibRazak's residences valued at over $300m,TRUE
3 company directors fined $153000 barred from hiring foreign workers after fatal 2014 Geylang fire,TRUE
31-year-old motorcyclist killed in accident involving bicycle along Bukit Batok Road,TRUE
Domestic worker from Myanmar charged with murder,TRUE
Pair jailed for role in boat purchase scam,TRUE
Housewife jailed six weeks for maid abuse,TRUE
Qatar takes standoff with UAE to UN's top court,TRUE
Special report on how Qatar the world's richest country is coping with year-long boycott by neighbours,TRUE
Motorcycle manufacturer HarleyDavidson 'surrendered' in trade war says Trump,TRUE
New rockets push boundaries of space travel,TRUE
Rescue teams battle high water to find boys missing in Thai cave,TRUE
Can of worms: Malaysia warns of disease-carrying parasites in canned sardines from China,TRUE
Panel falls from top of 40-storey HDB block,TRUE
NSF praised for rushing to aid man having seizure,TRUE
How to win friends the Chinese way: Spend US$48 billion in financial diplomacy a US study finds,TRUE
New Zealand lays out plan to draw more overseas workers to build homes,TRUE
Briton lauded for catching upskirt suspect,TRUE
Bus firm operator jailed for cheating schools,TRUE
Bakery owner pulled into machine by rotating mixer arm,TRUE
Hong Kong Quarry Bay Park shooting: Female bodyguard suspected of assembling handgun using mail-order parts,TRUE
Needy kids receive $55000 in transport vouchers,TRUE
Chinese telco Huawei lobbies hard to allay Australia's security concerns,TRUE
GSK's ex-CEO made honorary citizen for role in biomed push,TRUE
Prosecution seeks 4 years' jail for dentist,TRUE
Surgeon suspended over 'professional misconduct',TRUE
Indonesia on high alert as voting starts in regional elections,TRUE
oBike users unlikely to get deposits back,TRUE
Whistle-blower Xavier Andre Justo back in Malaysia to help in 1MDB probe,TRUE
Industrial accident victim a cancer survivor,TRUE
Journalists describe how fake news sparked violence suspicion in their countries: East-West Centre's International,TRUE
Experts delve into impact of changing world order on Asia,TRUE
Averting a US-China trade war difficult because of deep differences between the two economies: Trade experts,TRUE
Japan Princess Ayako to marry shipping employee renounce royal status,TRUE
510000 CPF members to pay less for home protection insurance,TRUE
Give us real Brexit progress urgently UK EU workers and bosses plead,TRUE
n Europe's east a border town strains under China's Silk Road train boom ,TRUE
KL's full Cabinet list shows balanced line-up: Analysts,TRUE
Why it took the British parliament 50 years to approve a third runway for Heathrow airport,TRUE
ST photojournalist's shots of Trump-Kim summit on display Configure,TRUE
NDP funpacks feature art by special education students,TRUE
Today more than 150 million registered voters in Indonesia will elect their local representatives including provi,TRUE
Rochor Centre to be torn down floor by floor,TRUE
Traffic ?? : Accident on SLE (towards CTE) after Lentor Ave Exit,TRUE
Weather ? : Light to moderate rain clearing in the early morning Thundery showers mainly over northern and western,TRUE
Top story on ST today June 27 - Singapore Exchange gives nod for dual-class shares More on,TRUE
While You Were Sleeping: 5 stories you might have missed June 27,TRUE
US House passes bill to tighten foreign investment rules amid China worries,TRUE
States sue Trump administration over separation of immigrant families,TRUE
Pence: Central Americans should not come to US if they cannot come legally,TRUE
Automakers to warn Trump of US$45 bln higher vehicle costs if tariff imposed,TRUE
Helsinki possible location for Trump-Putin summit: US official,TRUE
Uber wins London licence but with conditions,TRUE
Unesco removes Belize reef from endangered World Heritage list,TRUE
Trump Erdogan agree to improve ties after Turkish leader's re-election,TRUE
NSA contractor accused of leaking classified report on Russian interference pleads guilty,TRUE
Dutch approve partial ban on wearing burqa in public,TRUE
Rosmah's lawyers dispute WSJ report,TRUE
In Israel Prince William speaks of 'true horrors' of Holocaust,TRUE
China reports highly pathogenic H5N1 bird flu at chicken farm: OIE,TRUE
UK protesters inflate snarling orange Trump blimp to mock US president,TRUE
US Supreme Court rules for President DonaldTrump over travel ban,TRUE
Palmoil 'decimating' wildlife in Malaysia and Indonesia solutions elusive: Report,TRUE
Floating body found at Punggol Reservoir,TRUE
Woman shot in the head in Hong Kong's Quarry Bay Park dies; female relative detained,TRUE
US touts 'enduring' Pacific presence as carrier visits Manila,TRUE
Prosecution calls for 4 years' jail for dentist who came up with scam involving Medisave accounts,TRUE
oBike users unlikely to get back deposits as firm undergoes liquidation,TRUE
